Month,Day,Hour,Grid_Price,Aggregator_Price,Household_Demand,SoC,Car_Available
7,26,14,0.35,0.3,0.0,,0
7,26,15,0.29,0.22,0.0,,0
7,26,16,0.27,0.21,0.0,,0
7,26,17,0.29,0.24,18.86,,0
7,26,18,0.41,0.36,7.12,0.2862,1
7,26,19,0.44,0.4,13.51,,0
7,26,20,0.46,0.4,20.83,0.1772,1
7,26,21,0.39,0.34,16.91,,1
7,26,22,0.18,0.16,24.14,,1
7,26,23,0.15,0.13,20.08,,1
7,27,0,0.18,0.17,9.52,,1
7,27,1,0.17,0.15,0.0,,0
7,27,2,0.17,0.15,0.0,0.6849,1
7,27,3,0.24,0.23,0.0,,1
7,27,4,0.23,0.21,0.0,,1
7,27,5,0.2,0.18,0.0,,1
7,27,6,0.18,0.16,17.35,,1
7,27,7,0.37,0.34,6.88,,1
7,27,8,0.5,0.36,17.87,,0
7,27,9,0.41,0.32,4.17,,0
7,27,10,0.34,0.25,0.0,,0
7,27,11,0.31,0.23,0.0,,0
7,27,12,0.26,0.18,0.0,,0
7,27,13,0.31,0.23,0.0,0.6116,1
7,27,14,0.31,0.24,0.0,,0
7,27,15,0.34,0.28,0.0,,0
7,27,16,0.29,0.24,11.86,0.4628,1
7,27,17,0.31,0.26,0.0,,0
7,27,18,0.45,0.41,14.18,0.1515,1
7,27,19,0.4,0.35,5.52,,1
7,27,20,0.46,0.43,16.15,,0
7,27,21,0.36,0.31,5.0,0.8656,1
7,27,22,0.23,0.2,6.56,,0
7,27,23,0.19,0.17,6.13,,0
7,28,0,0.17,0.15,0.0,0.5747,1
7,28,1,0.17,0.14,0.0,,0
7,28,2,0.18,0.17,0.0,0.8814,1
7,28,3,0.21,0.19,0.0,,1
7,28,4,0.18,0.17,0.0,,1
7,28,5,0.25,0.24,0.0,,1
7,28,6,0.17,0.15,24.34,,0
7,28,7,0.47,0.43,15.08,0.7502,1
7,28,8,0.5,0.35,14.9,,0
7,28,9,0.48,0.36,0.0,,0
7,28,10,0.27,0.23,7.17,,0
7,28,11,0.26,0.2,0.0,,0
7,28,12,0.25,0.19,0.0,0.2112,1
7,28,13,0.33,0.26,0.0,,0
7,28,14,0.29,0.23,0.0,,0
7,28,15,0.27,0.23,0.0,,0
7,28,16,0.29,0.22,0.0,,0
7,28,17,0.29,0.23,7.06,,0
7,28,18,0.49,0.43,16.04,0.7904,1
7,28,19,0.47,0.45,8.95,,1
7,28,20,0.5,0.47,23.71,,0
7,28,21,0.42,0.38,24.65,0.4357,1
7,28,22,0.23,0.2,15.61,,1
7,28,23,0.18,0.17,6.62,,1
7,29,0,0.22,0.2,0.0,,0
7,29,1,0.25,0.23,3.12,0.6427,1
7,29,2,0.25,0.23,0.0,,1
7,29,3,0.18,0.16,0.0,,1
7,29,4,0.15,0.14,0.0,,1
7,29,5,0.19,0.18,0.0,,1
7,29,6,0.18,0.16,13.86,,1
7,29,7,0.45,0.39,7.58,,1
7,29,8,0.42,0.3,21.4,,0
7,29,9,0.36,0.25,0.0,,0
7,29,10,0.25,0.2,0.0,0.2291,1
7,29,11,0.28,0.2,6.02,,0
7,29,12,0.27,0.21,0.0,0.4948,1
7,29,13,0.27,0.19,0.0,,1
7,29,14,0.34,0.26,0.0,,1
7,29,15,0.25,0.19,0.0,,0
7,29,16,0.35,0.29,0.0,,0
7,29,17,0.31,0.25,7.85,,0
7,29,18,0.46,0.42,21.17,0.6904,1
7,29,19,0.43,0.4,6.64,,1
7,29,20,0.41,0.38,10.68,,1
7,29,21,0.39,0.37,17.41,,1
7,29,22,0.19,0.16,17.39,,1
7,29,23,0.17,0.15,10.74,,1
7,30,0,0.23,0.2,0.0,,0
7,30,1,0.18,0.16,0.0,,0
7,30,2,0.22,0.21,0.0,0.837,1
7,30,3,0.18,0.16,0.0,,1
7,30,4,0.25,0.24,0.0,,1
7,30,5,0.16,0.14,0.0,,1
7,30,6,0.17,0.15,18.24,,1
7,30,7,0.38,0.36,7.49,,1
7,30,8,0.47,0.35,12.01,,1
7,30,9,0.4,0.28,0.0,,0
7,30,10,0.26,0.2,0.0,,0
7,30,11,0.32,0.25,0.0,,0
7,30,12,0.3,0.22,6.59,,0
7,30,13,0.27,0.21,5.66,0.4215,1
7,30,14,0.33,0.28,0.0,,0
7,30,15,0.28,0.2,0.0,0.1676,1
7,30,16,0.28,0.2,0.0,,0
7,30,17,0.29,0.24,15.4,0.7123,1
7,30,18,0.47,0.43,24.19,,0
7,30,19,0.44,0.4,7.86,0.7367,1
7,30,20,0.42,0.36,24.12,,1
7,30,21,0.47,0.44,12.42,,0
7,30,22,0.2,0.18,0.0,0.2993,1
7,30,23,0.19,0.16,22.92,,1
7,31,0,0.18,0.16,0.0,,1
7,31,1,0.2,0.18,0.0,,0
7,31,2,0.15,0.14,0.0,0.7567,1
7,31,3,0.24,0.21,0.0,,1
7,31,4,0.22,0.2,0.0,,0
7,31,5,0.2,0.18,0.0,0.7556,1
7,31,6,0.15,0.13,19.57,,1
7,31,7,0.39,0.36,0.0,,1
7,31,8,0.39,0.27,20.62,,0
7,31,9,0.49,0.4,0.0,,0
7,31,10,0.27,0.2,0.0,,0
7,31,11,0.26,0.19,0.0,,0
7,31,12,0.29,0.21,9.62,,0
7,31,13,0.35,0.26,3.56,0.7126,1
7,31,14,0.27,0.19,0.0,,0
7,31,15,0.32,0.25,0.0,,0
7,31,16,0.34,0.28,0.0,0.7095,1
7,31,17,0.35,0.27,16.24,,1
7,31,18,0.49,0.45,8.87,,1
7,31,19,0.46,0.42,10.27,,1
7,31,20,0.48,0.43,23.47,,0
7,31,21,0.42,0.39,15.96,,0
7,31,22,0.21,0.18,21.04,0.4521,1
7,31,23,0.16,0.15,22.86,,0
8,1,0,0.19,0.16,0.0,0.3082,1
8,1,1,0.19,0.17,0.0,,1
8,1,2,0.2,0.18,0.0,,0
8,1,3,0.24,0.21,0.0,0.4394,1
8,1,4,0.22,0.2,5.49,,1
8,1,5,0.18,0.16,0.0,,1
8,1,6,0.21,0.19,16.69,,0
8,1,7,0.36,0.31,19.89,0.2165,1
8,1,8,0.47,0.35,22.49,,0
8,1,9,0.38,0.31,4.48,,0
8,1,10,0.29,0.22,0.0,,0
8,1,11,0.27,0.2,0.0,,0
8,1,12,0.29,0.24,0.0,,0
8,1,13,0.33,0.25,0.0,,0
8,1,14,0.33,0.25,0.0,,0
8,1,15,0.25,0.2,8.25,,0
8,1,16,0.28,0.23,0.0,,0
8,1,17,0.3,0.23,12.07,0.2827,1
8,1,18,0.45,0.41,6.67,,1
8,1,19,0.41,0.39,5.54,,0
8,1,20,0.42,0.37,0.0,0.8588,1
8,1,21,0.49,0.46,0.0,,1
8,1,22,0.22,0.2,0.0,,1
8,1,23,0.24,0.22,18.17,,0
8,2,0,0.16,0.14,0.0,0.2826,1
8,2,1,0.18,0.17,0.0,,1
8,2,2,0.22,0.2,0.0,,1
8,2,3,0.15,0.13,0.0,,1
8,2,4,0.19,0.18,0.0,,1
8,2,5,0.24,0.21,0.0,,1
8,2,6,0.24,0.2,11.94,,1
8,2,7,0.45,0.41,22.44,,1
8,2,8,0.43,0.34,0.0,,0
8,2,9,0.35,0.27,0.0,,0
8,2,10,0.32,0.24,0.0,,0
8,2,11,0.27,0.23,0.0,,0
8,2,12,0.34,0.25,0.0,,0
8,2,13,0.3,0.22,0.0,,0
8,2,14,0.32,0.23,0.0,,0
8,2,15,0.26,0.18,0.0,,0
8,2,16,0.31,0.25,2.8,,0
8,2,17,0.33,0.25,17.61,,0
8,2,18,0.41,0.36,18.34,0.6512,1
8,2,19,0.41,0.36,13.06,,1
8,2,20,0.45,0.42,18.43,,1
8,2,21,0.38,0.33,6.94,,0
8,2,22,0.24,0.21,14.63,0.8954,1
8,2,23,0.21,0.18,11.27,,1
8,3,0,0.23,0.2,10.79,,1
8,3,1,0.24,0.21,0.0,,1
8,3,2,0.22,0.2,11.91,,0
8,3,3,0.16,0.14,0.0,0.2748,1
8,3,4,0.2,0.18,0.0,,1
8,3,5,0.17,0.16,0.0,,1
8,3,6,0.21,0.2,23.63,,1
8,3,7,0.39,0.36,5.01,,0
8,3,8,0.36,0.31,14.71,,0
8,3,9,0.5,0.42,0.0,,0
8,3,10,0.27,0.21,0.0,0.4961,1
8,3,11,0.28,0.22,0.0,,0
8,3,12,0.35,0.27,0.0,,0
8,3,13,0.25,0.18,0.0,,0
8,3,14,0.31,0.24,3.45,,0
8,3,15,0.27,0.22,0.0,,0
8,3,16,0.26,0.19,0.0,,0
8,3,17,0.28,0.2,18.3,,0
8,3,18,0.43,0.39,12.85,0.8435,1
8,3,19,0.46,0.4,20.02,,1
8,3,20,0.38,0.36,12.29,,1
8,3,21,0.48,0.44,22.67,,1
8,3,22,0.18,0.17,12.54,,1
8,3,23,0.18,0.16,20.89,,1
8,4,0,0.18,0.16,22.12,,1
8,4,1,0.19,0.18,27.75,,0
8,4,2,0.23,0.2,16.88,0.632,1
8,4,3,0.23,0.21,0.0,,1
8,4,4,0.22,0.2,26.35,,0
8,4,5,0.21,0.19,23.8,0.4467,1
8,4,6,0.25,0.23,28.5,,0
8,4,7,0.38,0.36,28.88,,0
8,4,8,0.39,0.29,16.4,,0
8,4,9,0.42,0.33,0.0,,0
8,4,10,0.29,0.21,25.53,,0
8,4,11,0.29,0.24,24.81,0.721,1
8,4,12,0.27,0.22,24.63,,0
8,4,13,0.3,0.25,17.21,0.8519,1
8,4,14,0.34,0.25,24.49,,1
8,4,15,0.31,0.22,23.25,,0
8,4,16,0.35,0.29,18.64,,0
8,4,17,0.29,0.24,18.06,0.1689,1
8,4,18,0.38,0.35,27.63,,1
8,4,19,0.45,0.39,21.21,,0
8,4,20,0.38,0.35,29.22,0.936,1
8,4,21,0.4,0.35,23.24,,1
8,4,22,0.19,0.18,25.28,,0
8,4,23,0.17,0.16,27.78,0.8676,1
8,5,0,0.23,0.21,0.0,,1
8,5,1,0.17,0.15,0.0,,1
8,5,2,0.21,0.2,0.0,,1
8,5,3,0.17,0.16,9.29,,1
8,5,4,0.24,0.21,0.0,,1
8,5,5,0.18,0.16,0.0,,1
8,5,6,0.21,0.18,0.0,,1
8,5,7,0.43,0.38,12.18,,1
8,5,8,0.45,0.37,22.93,,0
8,5,9,0.36,0.3,0.0,,0
8,5,10,0.31,0.25,0.0,,0
8,5,11,0.27,0.2,0.0,,0
8,5,12,0.31,0.22,0.0,,0
8,5,13,0.33,0.27,0.0,,0
8,5,14,0.26,0.22,0.0,,0
8,5,15,0.33,0.25,0.0,,0
8,5,16,0.28,0.23,0.0,,0
8,5,17,0.3,0.25,19.35,,0
8,5,18,0.48,0.43,0.0,0.7636,1
8,5,19,0.41,0.35,15.34,,1
8,5,20,0.48,0.43,11.98,,0
8,5,21,0.42,0.38,0.0,0.1614,1
8,5,22,0.17,0.16,17.87,,0
8,5,23,0.21,0.18,11.22,0.5414,1
8,6,0,0.21,0.2,0.0,,1
8,6,1,0.23,0.2,0.0,,0
8,6,2,0.21,0.19,0.0,0.1534,1
8,6,3,0.18,0.17,0.0,,0
8,6,4,0.22,0.2,0.0,0.8882,1
8,6,5,0.22,0.2,0.0,,1
8,6,6,0.22,0.19,6.34,,0
8,6,7,0.44,0.41,21.13,0.3534,1
8,6,8,0.36,0.29,11.44,,0
8,6,9,0.4,0.28,0.0,,0
8,6,10,0.35,0.27,0.0,,0
8,6,11,0.29,0.2,0.0,,0
8,6,12,0.29,0.25,0.0,,0
8,6,13,0.29,0.21,0.0,,0
8,6,14,0.3,0.23,0.0,0.5658,1
8,6,15,0.25,0.19,10.82,,0
8,6,16,0.27,0.23,0.0,,0
8,6,17,0.26,0.2,20.1,,0
8,6,18,0.47,0.41,21.91,0.4856,1
8,6,19,0.47,0.45,11.78,,0
8,6,20,0.45,0.4,19.3,,0
8,6,21,0.43,0.39,23.95,,0
8,6,22,0.23,0.21,11.71,0.5981,1
8,6,23,0.23,0.2,18.61,,0
8,7,0,0.23,0.22,0.0,0.7326,1
8,7,1,0.25,0.23,0.0,,1
8,7,2,0.15,0.13,0.0,,1
8,7,3,0.16,0.14,5.81,,0
8,7,4,0.2,0.18,0.0,0.21,1
8,7,5,0.21,0.2,0.0,,1
8,7,6,0.15,0.13,5.38,,1
8,7,7,0.35,0.3,0.0,,1
8,7,8,0.47,0.36,20.43,,0
8,7,9,0.38,0.29,0.0,,0
8,7,10,0.31,0.26,10.33,,0
8,7,11,0.31,0.23,5.14,,0
8,7,12,0.3,0.24,0.0,,0
8,7,13,0.26,0.22,0.0,,0
8,7,14,0.34,0.24,0.0,,0
8,7,15,0.26,0.2,5.35,0.5083,1
8,7,16,0.27,0.21,0.0,,0
8,7,17,0.33,0.26,18.28,,0
8,7,18,0.37,0.32,11.09,,0
8,7,19,0.38,0.36,5.59,0.8438,1
8,7,20,0.48,0.41,9.48,,0
8,7,21,0.44,0.41,0.0,0.8407,1
8,7,22,0.19,0.16,12.69,,1
8,7,23,0.17,0.15,5.46,,0
8,8,0,0.19,0.17,0.0,0.7523,1
8,8,1,0.18,0.16,0.0,,1
8,8,2,0.15,0.13,0.0,,0
8,8,3,0.16,0.15,0.0,,0
8,8,4,0.22,0.2,0.0,0.9148,1
8,8,5,0.24,0.22,0.0,,1
8,8,6,0.16,0.14,11.69,,1
8,8,7,0.39,0.35,22.39,,1
8,8,8,0.43,0.33,8.14,,0
8,8,9,0.43,0.36,5.48,,0
8,8,10,0.28,0.23,0.0,,0
8,8,11,0.31,0.25,0.0,,0
8,8,12,0.34,0.24,0.0,,0
8,8,13,0.26,0.21,0.0,0.6214,1
8,8,14,0.28,0.21,0.0,,0
8,8,15,0.26,0.2,0.0,,0
8,8,16,0.28,0.23,0.0,,0
8,8,17,0.26,0.19,21.41,0.7655,1
8,8,18,0.38,0.36,15.44,,1
8,8,19,0.45,0.4,10.32,,0
8,8,20,0.44,0.38,24.95,,0
8,8,21,0.43,0.39,16.29,,0
8,8,22,0.24,0.21,15.08,0.9256,1
8,8,23,0.22,0.19,11.28,,1
8,9,0,0.23,0.21,0.0,,0
8,9,1,0.24,0.21,6.24,0.4628,1
8,9,2,0.19,0.17,0.0,,1
8,9,3,0.24,0.21,0.0,,1
8,9,4,0.23,0.2,0.0,,1
8,9,5,0.24,0.22,0.0,,1
8,9,6,0.18,0.16,11.2,,1
8,9,7,0.44,0.39,19.67,,1
8,9,8,0.48,0.35,17.27,,0
8,9,9,0.47,0.35,0.0,,0
8,9,10,0.29,0.21,2.6,,0
8,9,11,0.31,0.25,0.0,,0
8,9,12,0.34,0.29,0.0,,0
8,9,13,0.29,0.25,0.0,,0
8,9,14,0.3,0.23,0.0,0.4119,1
8,9,15,0.29,0.21,0.0,,1
8,9,16,0.29,0.2,0.0,,1
8,9,17,0.34,0.28,22.33,,1
8,9,18,0.38,0.33,13.86,,0
8,9,19,0.45,0.41,22.31,0.303,1
8,9,20,0.47,0.41,21.22,,1
8,9,21,0.49,0.43,19.88,,0
8,9,22,0.22,0.19,14.01,,0
8,9,23,0.25,0.23,17.65,,0
8,10,0,0.21,0.19,0.0,0.7636,1
8,10,1,0.19,0.18,10.3,,0
8,10,2,0.22,0.2,0.0,0.686,1
8,10,3,0.19,0.17,0.0,,0
8,10,4,0.2,0.17,0.0,0.6072,1
8,10,5,0.24,0.21,0.0,,0
8,10,6,0.21,0.18,9.52,0.8843,1
8,10,7,0.45,0.41,0.0,,1
8,10,8,0.5,0.38,16.65,,0
8,10,9,0.46,0.38,0.0,,0
8,10,10,0.28,0.22,0.0,,0
8,10,11,0.3,0.22,5.86,0.4381,1
8,10,12,0.31,0.26,0.0,,0
8,10,13,0.25,0.18,5.93,,0
8,10,14,0.27,0.22,0.0,,0
8,10,15,0.32,0.26,0.0,,0
8,10,16,0.29,0.23,0.0,,0
8,10,17,0.28,0.2,19.05,,0
8,10,18,0.44,0.38,16.27,,0
8,10,19,0.49,0.45,5.04,0.6387,1
8,10,20,0.47,0.43,14.34,,1
8,10,21,0.35,0.3,9.46,,1
8,10,22,0.18,0.17,12.33,,1
8,10,23,0.23,0.21,0.0,,1
8,11,0,0.24,0.23,0.0,,1
8,11,1,0.17,0.16,0.0,,1
8,11,2,0.24,0.22,0.0,,0
8,11,3,0.23,0.2,0.0,,0
8,11,4,0.19,0.17,0.0,,0
8,11,5,0.18,0.17,0.0,0.2612,1
8,11,6,0.23,0.21,15.87,,1
8,11,7,0.46,0.44,18.98,,1
8,11,8,0.47,0.39,24.57,,0
8,11,9,0.5,0.36,0.0,,0
8,11,10,0.31,0.24,0.0,,0
8,11,11,0.27,0.21,0.0,,0
8,11,12,0.27,0.2,0.0,0.7013,1
8,11,13,0.26,0.22,0.0,,0
8,11,14,0.29,0.2,0.0,,0
8,11,15,0.3,0.24,0.0,,0
8,11,16,0.27,0.22,0.0,0.7411,1
8,11,17,0.27,0.21,19.77,,0
8,11,18,0.35,0.32,5.38,0.6665,1
8,11,19,0.38,0.35,6.61,,1
8,11,20,0.36,0.31,14.5,,0
8,11,21,0.38,0.35,20.71,0.4654,1
8,11,22,0.25,0.22,24.54,,1
8,11,23,0.16,0.14,11.82,,1
8,12,0,0.19,0.16,0.0,,0
8,12,1,0.24,0.21,0.0,,0
8,12,2,0.17,0.15,9.59,0.6897,1
8,12,3,0.19,0.16,0.0,,0
8,12,4,0.15,0.14,0.0,,0
8,12,5,0.22,0.2,5.61,0.9262,1
8,12,6,0.18,0.16,16.22,,1
8,12,7,0.36,0.32,0.0,,1
8,12,8,0.36,0.3,13.64,,1
8,12,9,0.4,0.29,0.0,,0
8,12,10,0.32,0.26,0.0,0.8254,1
8,12,11,0.31,0.24,0.0,,0
8,12,12,0.33,0.27,0.0,,0
8,12,13,0.34,0.28,0.0,,0
8,12,14,0.33,0.27,0.0,,0
8,12,15,0.35,0.28,0.0,,0
8,12,16,0.29,0.21,0.0,0.3377,1
8,12,17,0.27,0.21,0.0,,0
8,12,18,0.37,0.35,12.6,,0
8,12,19,0.42,0.39,11.74,,0
8,12,20,0.38,0.35,0.0,0.8652,1
8,12,21,0.39,0.34,21.23,,1
8,12,22,0.23,0.22,19.39,,1
8,12,23,0.22,0.21,22.33,,1
8,13,0,0.25,0.23,22.61,,0
8,13,1,0.2,0.19,20.46,,0
8,13,2,0.17,0.15,24.55,0.9089,1
8,13,3,0.2,0.18,18.57,,1
8,13,4,0.19,0.18,16.88,,0
8,13,5,0.19,0.17,27.77,0.3137,1
8,13,6,0.19,0.17,22.57,,0
8,13,7,0.37,0.35,21.1,0.7303,1
8,13,8,0.49,0.38,16.21,,0
8,13,9,0.43,0.3,0.0,0.2265,1
8,13,10,0.32,0.23,25.21,,0
8,13,11,0.33,0.28,0.0,,0
8,13,12,0.26,0.2,0.0,0.7923,1
8,13,13,0.28,0.23,24.29,,0
8,13,14,0.3,0.23,0.0,,0
8,13,15,0.35,0.25,20.89,,0
8,13,16,0.26,0.21,17.99,,0
8,13,17,0.32,0.23,16.73,0.6776,1
8,13,18,0.48,0.42,20.77,,0
8,13,19,0.42,0.39,23.96,0.6441,1
8,13,20,0.37,0.32,22.15,,0
8,13,21,0.39,0.34,19.52,0.3737,1
8,13,22,0.19,0.18,15.72,,1
8,13,23,0.21,0.19,9.13,,1
8,14,0,0.16,0.15,0.0,,0
8,14,1,0.23,0.21,0.0,0.8039,1
8,14,2,0.16,0.14,0.0,,1
8,14,3,0.21,0.18,0.0,,1
8,14,4,0.21,0.19,0.0,,1
8,14,5,0.24,0.21,0.0,,1
8,14,6,0.17,0.16,20.48,,1
8,14,7,0.41,0.35,14.37,,1
8,14,8,0.47,0.36,21.49,,0
8,14,9,0.48,0.38,7.59,0.9008,1
8,14,10,0.25,0.21,0.0,,0
8,14,11,0.27,0.2,0.0,,0
8,14,12,0.34,0.25,0.0,,0
8,14,13,0.3,0.21,4.65,,0
8,14,14,0.27,0.23,0.0,,0
8,14,15,0.3,0.23,0.0,0.9026,1
8,14,16,0.33,0.26,0.0,,1
8,14,17,0.33,0.28,5.32,,0
8,14,18,0.39,0.36,13.81,0.9171,1
8,14,19,0.42,0.37,19.72,,1
8,14,20,0.44,0.41,16.61,,1
8,14,21,0.45,0.4,14.63,,0
8,14,22,0.17,0.16,10.83,0.1706,1
8,14,23,0.19,0.17,9.52,,1
8,15,0,0.17,0.16,11.16,,1
8,15,1,0.23,0.2,0.0,,1
8,15,2,0.22,0.2,0.0,,1
8,15,3,0.22,0.21,0.0,,0
8,15,4,0.17,0.15,0.0,,0
8,15,5,0.18,0.16,0.0,0.273,1
8,15,6,0.22,0.2,8.42,,1
8,15,7,0.36,0.32,23.04,,1
8,15,8,0.49,0.39,23.11,,0
8,15,9,0.37,0.27,0.0,,0
8,15,10,0.32,0.26,0.0,,0
8,15,11,0.33,0.26,0.0,,0
8,15,12,0.26,0.21,0.0,,0
8,15,13,0.3,0.25,0.0,,0
8,15,14,0.33,0.27,0.0,0.6265,1
8,15,15,0.31,0.23,0.0,,0
8,15,16,0.31,0.22,0.0,0.4899,1
8,15,17,0.34,0.27,6.89,,0
8,15,18,0.46,0.43,0.0,0.5991,1
8,15,19,0.36,0.32,24.54,,1
8,15,20,0.4,0.37,14.9,,1
8,15,21,0.4,0.37,10.73,,1
8,15,22,0.23,0.2,18.88,,1
8,15,23,0.24,0.21,13.88,,1
8,16,0,0.19,0.17,15.33,,1
8,16,1,0.2,0.17,26.79,,1
8,16,2,0.15,0.14,0.0,,1
8,16,3,0.17,0.15,0.0,,0
8,16,4,0.18,0.17,0.0,,0
8,16,5,0.15,0.14,20.71,0.3605,1
8,16,6,0.21,0.19,26.92,,0
8,16,7,0.47,0.43,22.01,0.1945,1
8,16,8,0.38,0.32,27.79,,1
8,16,9,0.38,0.27,15.16,,1
8,16,10,0.34,0.28,21.47,,0
8,16,11,0.32,0.27,23.5,0.3738,1
8,16,12,0.26,0.21,27.98,,0
8,16,13,0.31,0.22,22.04,,0
8,16,14,0.3,0.21,15.77,,0
8,16,15,0.35,0.29,0.0,,0
8,16,16,0.28,0.23,26.32,,0
8,16,17,0.35,0.29,24.11,0.4054,1
8,16,18,0.4,0.36,29.23,,0
8,16,19,0.35,0.31,23.48,,0
8,16,20,0.48,0.44,20.18,0.7111,1
8,16,21,0.43,0.39,20.66,,1
8,16,22,0.24,0.22,9.54,,1
8,16,23,0.18,0.17,26.9,,0
8,17,0,0.21,0.18,0.0,0.4289,1
8,17,1,0.15,0.13,0.0,,0
8,17,2,0.16,0.14,0.0,0.8266,1
8,17,3,0.16,0.14,0.0,,1
8,17,4,0.24,0.22,7.5,,0
8,17,5,0.22,0.19,0.0,0.9197,1
8,17,6,0.19,0.17,24.34,,1
8,17,7,0.46,0.43,7.13,,0
8,17,8,0.36,0.29,12.84,,0
8,17,9,0.49,0.39,0.0,,0
8,17,10,0.31,0.25,0.0,,0
8,17,11,0.34,0.29,3.69,,0
8,17,12,0.33,0.25,0.0,,0
8,17,13,0.26,0.2,0.0,,0
8,17,14,0.34,0.24,0.0,,0
8,17,15,0.25,0.2,0.0,,0
8,17,16,0.33,0.26,0.0,,0
8,17,17,0.29,0.23,11.13,,0
8,17,18,0.39,0.37,6.84,0.7242,1
8,17,19,0.4,0.35,16.46,,1
8,17,20,0.44,0.42,5.05,,1
8,17,21,0.41,0.38,16.42,,0
8,17,22,0.17,0.16,0.0,0.7358,1
8,17,23,0.19,0.17,23.0,,1
8,18,0,0.24,0.21,0.0,,1
8,18,1,0.24,0.22,0.0,,1
8,18,2,0.2,0.18,0.0,,0
8,18,3,0.18,0.15,0.0,0.5829,1
8,18,4,0.17,0.16,0.0,,1
8,18,5,0.24,0.22,0.0,,1
8,18,6,0.23,0.21,11.84,,1
8,18,7,0.38,0.33,23.63,,1
8,18,8,0.48,0.41,0.0,,0
8,18,9,0.38,0.31,0.0,,0
8,18,10,0.3,0.23,0.0,,0
8,18,11,0.31,0.22,0.0,,0
8,18,12,0.32,0.23,11.31,,0
8,18,13,0.27,0.19,0.0,0.7844,1
8,18,14,0.29,0.21,3.6,,0
8,18,15,0.3,0.25,0.0,,0
8,18,16,0.33,0.24,0.0,,0
8,18,17,0.35,0.25,19.09,,0
8,18,18,0.49,0.46,15.25,0.7532,1
8,18,19,0.37,0.33,10.47,,1
8,18,20,0.45,0.4,14.61,,1
8,18,21,0.38,0.36,9.67,,1
8,18,22,0.2,0.18,17.15,,0
8,18,23,0.24,0.22,15.82,0.4854,1
8,19,0,0.17,0.14,0.0,,1
8,19,1,0.16,0.15,0.0,,0
8,19,2,0.22,0.2,0.0,0.4012,1
8,19,3,0.22,0.2,0.0,,1
8,19,4,0.17,0.16,0.0,,1
8,19,5,0.17,0.15,0.0,,0
8,19,6,0.2,0.17,19.2,0.5694,1
8,19,7,0.44,0.39,5.44,,1
8,19,8,0.48,0.37,15.71,,0
8,19,9,0.41,0.34,0.0,,0
8,19,10,0.27,0.2,11.46,,0
8,19,11,0.3,0.22,0.0,,0
8,19,12,0.31,0.22,0.0,,0
8,19,13,0.32,0.24,0.0,,0
8,19,14,0.3,0.24,0.0,0.3814,1
8,19,15,0.34,0.28,0.0,,0
8,19,16,0.33,0.27,0.0,,0
8,19,17,0.26,0.21,15.04,,0
8,19,18,0.4,0.36,9.69,0.377,1
8,19,19,0.44,0.41,22.93,,0
8,19,20,0.48,0.45,19.61,0.2563,1
8,19,21,0.37,0.35,20.99,,0
8,19,22,0.22,0.2,11.71,,0
8,19,23,0.18,0.17,23.7,0.6976,1
8,20,0,0.18,0.17,0.0,,1
8,20,1,0.15,0.14,0.0,,1
8,20,2,0.17,0.15,11.19,,1
8,20,3,0.16,0.14,0.0,,0
8,20,4,0.16,0.15,0.0,,0
8,20,5,0.2,0.18,0.0,0.6048,1
8,20,6,0.17,0.16,14.46,,0
8,20,7,0.39,0.36,7.06,0.2957,1
8,20,8,0.37,0.28,6.1,,0
8,20,9,0.35,0.25,0.0,,0
8,20,10,0.26,0.2,0.0,,0
8,20,11,0.35,0.29,0.0,,0
8,20,12,0.3,0.22,0.0,,0
8,20,13,0.3,0.23,2.09,,0
8,20,14,0.3,0.21,0.0,,0
8,20,15,0.26,0.22,0.0,,0
8,20,16,0.29,0.21,0.0,,0
8,20,17,0.31,0.26,24.92,,0
8,20,18,0.4,0.35,21.56,,0
8,20,19,0.43,0.38,14.25,,0
8,20,20,0.36,0.33,6.37,0.5495,1
8,20,21,0.35,0.33,0.0,,0
8,20,22,0.15,0.14,7.24,0.3782,1
8,20,23,0.23,0.21,23.3,,1
8,21,0,0.22,0.2,0.0,,1
8,21,1,0.23,0.21,0.0,,0
8,21,2,0.21,0.19,0.0,0.4076,1
8,21,3,0.24,0.22,0.0,,1
8,21,4,0.24,0.21,0.0,,1
8,21,5,0.24,0.21,0.0,,1
8,21,6,0.19,0.16,6.62,,1
8,21,7,0.36,0.32,17.71,,1
8,21,8,0.49,0.36,5.02,,0
8,21,9,0.45,0.37,0.0,0.3648,1
8,21,10,0.33,0.24,0.0,,1
8,21,11,0.28,0.21,3.77,,0
8,21,12,0.26,0.22,0.0,0.7714,1
8,21,13,0.27,0.21,0.0,,1
8,21,14,0.34,0.28,0.0,,0
8,21,15,0.31,0.26,7.53,0.612,1
8,21,16,0.27,0.21,0.0,,0
8,21,17,0.32,0.24,23.41,,0
8,21,18,0.4,0.37,8.72,0.9176,1
8,21,19,0.44,0.39,8.44,,1
8,21,20,0.49,0.44,22.73,,1
8,21,21,0.44,0.39,5.59,,1
8,21,22,0.24,0.22,18.3,,1
8,21,23,0.17,0.16,18.2,,1
8,22,0,0.23,0.2,0.0,,1
8,22,1,0.22,0.2,4.8,,1
8,22,2,0.21,0.2,11.81,,1
8,22,3,0.19,0.17,10.04,,1
8,22,4,0.24,0.23,0.0,,0
8,22,5,0.21,0.19,6.19,0.7909,1
